course,features,accuracy,f1,precision,recall,confusion_matrix
course_stages_data/GGG2014B_80.csv,"[  2   4  13  19  20  24  25  26  29  31  42  47  54  68  69  77 101 104
 109 123]",0.6467065868263473,0.6277992526685385,0.6223568385716631,0.6467065868263473,"[[ 9  1 10  0]
 [ 0 58  2 10]
 [ 8  7 36  0]
 [ 0 20  1  5]]"
course_stages_data/GGG2013J_30.csv,[ 6  7 12 14 19 21 22 28 31 34 35 37 40 43 46 59 71 76 79 81],0.5497382198952879,0.5325646139782265,0.5270141332646697,0.5497382198952879,"[[ 2  4  5  2]
 [ 0 65 17  9]
 [ 3 18 33  5]
 [ 0 17  6  5]]"
course_stages_data/FFF2014J_90.csv,"[ 19  20  34 114 124 138 184 199 211 237 272 279 280 319 334 344 367 391
 420 444]",0.8054968287526427,0.7914632314700685,0.7972463849500195,0.8054968287526427,"[[163   0   8   0]
 [  0 157   1  14]
 [ 26  11  41   1]
 [  0  31   0  20]]"
course_stages_data/EEE2014B_100.csv,"[  0   1   5  12  13  16  21  29  31  34  35  40  45  50  51  72  74  95
 102 104]",0.7482014388489209,0.7272538458282083,0.7251755826590274,0.7482014388489209,"[[28  0  7  0]
 [ 0 52  2  3]
 [ 6  5 22  0]
 [ 0 12  0  2]]"
course_stages_data/BBB2013B_70.csv,"[  1  14  16  20  21  28  34  40  52  65 132 147 181 199 218 233 249 276
 291 308]",0.6666666666666666,0.6472131722529397,0.6551788389145882,0.6666666666666666,"[[ 77   5  17   2]
 [  1 115   3  11]
 [ 27  27  36   2]
 [  0  23   0   8]]"
course_stages_data/FFF2013J_10.csv,"[  2   6  10  14  16  27  49  50  72  85  89 100 103 121 216 218 229 238
 240 249]",0.5339168490153173,0.5197160325968836,0.5192209124263111,0.5339168490153173,"[[ 80  34  20   1]
 [ 24 124  24  10]
 [ 26  42  34   1]
 [  3  27   1   6]]"
course_stages_data/CCC2014J_50.csv,"[  6   9  12  18  21  37  45  57  64  69  80  96 107 114 120 133 136 141
 148 162]",0.652,0.6380411060326356,0.6424673643039329,0.652,"[[168  31  16   1]
 [ 10 109  12  11]
 [ 31  30  17   3]
 [  5  23   1  32]]"
course_stages_data/DDD2014B_60.csv,"[ 26  33 147 149 171 190 204 231 234 245 286 306 317 329 342 346 354 400
 421 425]",0.7154471544715447,0.6870147403033774,0.7116017175859611,0.7154471544715447,"[[89  7  2  0]
 [ 2 63  3  4]
 [22 11 16  3]
 [ 0 15  1  8]]"
course_stages_data/AAA2013J_50.csv,"[ 17  19  41  45  46  53  67  84  88 130 139 140 141 148 149 156 157 161
 187 188]",0.7792207792207793,0.7538551538551539,0.7411402157164868,0.7792207792207793,"[[ 6  2  4  0]
 [ 0 50  1  1]
 [ 2  3  4  0]
 [ 0  4  0  0]]"
course_stages_data/EEE2014J_40.csv,[ 2  9 10 24 27 32 41 52 61 62 66 71 77 82 85 86 87 89 94 99],0.6848739495798319,0.6543524752331082,0.6968882555829743,0.6848739495798319,"[[49 10  2  0]
 [ 3 92  0 11]
 [13 18  8  1]
 [ 0 17  0 14]]"
course_stages_data/DDD2014J_50.csv,"[ 18  22  34  36  37  60  61  62 119 135 147 223 241 243 278 279 303 304
 306 311]",0.6925207756232687,0.6701263816819097,0.67317720179039,0.6925207756232687,"[[106  14  10   0]
 [  8 113  12   3]
 [ 19  25  29   0]
 [  1  19   0   2]]"
course_stages_data/FFF2013B_70.csv,"[  8  38  75  90  95 115 166 174 175 238 267 298 333 372 375 377 429 441
 461 467]",0.7430340557275542,0.7260617064755895,0.7259125320716463,0.7430340557275542,"[[ 63   2  17   0]
 [  0 125   2   6]
 [ 20  17  47   0]
 [  0  17   2   5]]"
course_stages_data/CCC2014B_80.csv,"[ 11  16  17  19  23  33  37  39  50  52  83  90  96 107 111 112 145 150
 153 162]",0.7422680412371134,0.7181162257255294,0.7381520589311706,0.7422680412371134,"[[164   7   8   1]
 [  0  82   1  11]
 [ 35  17  21   2]
 [  0  18   0  21]]"
course_stages_data/FFF2014J_40.csv,"[  5  36  48  62  88  90  98 119 153 182 187 188 190 192 195 212 217 228
 285 288]",0.7061310782241015,0.684881361617986,0.6900100551645996,0.7061310782241015,"[[142  15  13   1]
 [  4 149   7  12]
 [ 23  36  18   2]
 [  0  26   0  25]]"
