course,accuracy,loss,auc,model,stage
DDD2013B,0.6781609058380127,0.809664785861969,0.8831833600997925,CNN,100
DDD2013B,0.6666666666666666,1.2756251450128775,0.8190784444376399,KNN,100
DDD2013B,0.6743295019157088,0.7481342314643898,0.8074386833366719,FOR,100
DDD2013B,0.685823754789272,1.3299060668051434,0.7753478694570649,XGBoost,100
DDD2013B,0.6436781609195402,0.7921232979918712,0.8050020302175475,SVM,100
GGG2013J,0.6806282997131348,0.8806596398353577,0.8740121126174927,CNN,100
GGG2013J,0.7015706806282722,1.0628190154341888,0.8279907778475947,KNN,100
GGG2013J,0.7225130890052356,0.7403057527024026,0.8311670170023682,FOR,100
GGG2013J,0.7015706806282722,1.3281681193948485,0.816031030805663,XGBoost,100
GGG2013J,0.7068062827225131,0.7602720098688827,0.799718119621733,SVM,100
GGG2014J,0.5666666626930237,1.3246126174926758,0.7490444183349609,CNN,100
GGG2014J,0.58,1.0419220151816888,0.8153949652777778,KNN,100
GGG2014J,0.66,0.7690925177116212,0.8571665219907407,FOR,100
GGG2014J,0.6,1.3394701104424844,0.8343210648148148,XGBoost,100
GGG2014J,0.5866666666666667,0.8146620353545025,0.824670138888889,SVM,100
EEE2013J,0.7203791737556458,0.9933885335922241,0.8970636129379272,CNN,100
EEE2013J,0.7109004739336493,1.4642649095135414,0.8564636895995511,KNN,100
EEE2013J,0.6445497630331753,0.7131264983385561,0.8521132617995651,FOR,100
EEE2013J,0.6919431279620853,1.3257317618682505,0.8306622834700891,XGBoost,100
EEE2013J,0.6682464454976303,0.7644407560225772,0.84077067115506,SVM,100
AAA2013J,0.6883116960525513,1.154855728149414,0.8458424806594849,CNN,100
AAA2013J,0.6363636363636364,2.5222320973459014,0.7706330128205128,KNN,100
AAA2013J,0.8051948051948052,0.5700996207074019,0.8664381528964863,FOR,100
AAA2013J,0.7922077922077922,1.3139060339116782,0.7965782288698957,XGBoost,100
AAA2013J,0.7662337662337663,0.6350670684115135,0.8208392687559355,SVM,100
BBB2013B,0.612994372844696,1.2416496276855469,0.8338720202445984,CNN,100
BBB2013B,0.5819209039548022,1.9116397803691285,0.7755180721910252,KNN,100
BBB2013B,0.6186440677966102,0.8162220878378795,0.8176807319244709,FOR,100
BBB2013B,0.6271186440677966,1.3399805621206502,0.8005014586041623,XGBoost,100
BBB2013B,0.6440677966101694,0.8317214531457765,0.8083700743847175,SVM,100
BBB2014B,0.6439628601074219,0.919389545917511,0.866706907749176,CNN,100
BBB2014B,0.6346749226006192,1.50991640860657,0.829306558242851,KNN,100
BBB2014B,0.6687306501547987,0.7745576941814762,0.8473299294903898,FOR,100
BBB2014B,0.6749226006191951,1.3320145140775228,0.8524905174075429,XGBoost,100
BBB2014B,0.6191950464396285,0.8422912747211307,0.8233249253888887,SVM,100
BBB2014J,0.7058823704719543,1.4298592805862427,0.885435938835144,CNN,100
BBB2014J,0.6579520697167756,1.6651113088892069,0.8119705694353131,KNN,100
BBB2014J,0.7320261437908496,0.7052648136722499,0.8503685349550735,FOR,100
BBB2014J,0.6928104575163399,1.32434415630215,0.8539424720578568,XGBoost,100
BBB2014J,0.6753812636165577,0.7678475035203696,0.8376360764117176,SVM,100
GGG2014B,0.5269461274147034,1.1277374029159546,0.7692937254905701,CNN,100
GGG2014B,0.6227544910179641,1.2220760303075784,0.8160862421891834,KNN,100
GGG2014B,0.6287425149700598,0.7577946023070424,0.8572291801335918,FOR,100
GGG2014B,0.6586826347305389,1.33801128132428,0.8080499892264598,XGBoost,100
GGG2014B,0.6467065868263473,0.8120023860173108,0.832877792142498,SVM,100
